global-update-round,test-loss,test-accuracy,train-loss,train-accuracy
170,1.5797808929110435,0.6802695941473311,1.5920583441162879,0.67817351833703
171,1.578914716415646,0.6805017064553012,1.5909737291678925,0.6788569660081498
172,1.5788019992818563,0.681137866114182,1.5909019735039658,0.6789300390295903
173,1.571987206832807,0.6812066401313583,1.5840787395822882,0.6795332496575598
174,1.571987206832807,0.6812066401313583,1.5840787395822882,0.6795332496575598
175,1.5801879445209273,0.6810776888491528,1.5922180668854313,0.679232360745746
176,1.5774104827345399,0.681808412781651,1.58939140164904,0.6800476264163271
177,1.5774104827345399,0.681808412781651,1.58939140164904,0.6800476264163271
178,1.5762992948020829,0.6816622679951514,1.5881601271210632,0.6801593851550007
179,1.5686994237970204,0.6822812341497382,1.5809936537976301,0.6805505407403587
180,1.574257090850825,0.6823328146626204,1.5863764903407411,0.6806651650877162
181,1.5704343936183909,0.6830721353472659,1.5828487825648652,0.681404492128173
182,1.5771904926656355,0.6829517808172073,1.588978105393108,0.6812913005851573
183,1.5796202085080528,0.6838630365447934,1.5915637883677998,0.6819360625390439
184,1.5713981651439362,0.6841811163742338,1.5840122204448137,0.6823272181244018
185,1.569420361276389,0.6842670838957042,1.581842018886039,0.6824031567545262
186,1.5703280397681136,0.6850407915889377,1.5829766366202525,0.6828888774264541
187,1.5698088666947818,0.6851697428711433,1.5825310323054766,0.6828903102307962
188,1.5667289246633365,0.6851955331275844,1.5792587227015513,0.6833215843377292
189,1.5668704461507421,0.6851353558625551,1.579370323251507,0.6833015250769416
190,1.5599774880712298,0.6859434505643768,1.5727920964673918,0.6841311187909423
191,1.5633133117692046,0.685986434325112,1.576417093015771,0.6845738553326112
192,1.566579239632615,0.6863818849238758,1.5795122625523308,0.6846727188322072
193,1.5644012110376555,0.6867429485140514,1.5767100204580848,0.6849664437223111
194,1.5621590052926442,0.6865710134711106,1.5745295236789023,0.6850767696566428
195,1.5556793745465298,0.6873705114207852,1.5682714803810929,0.685500879741866
196,1.5556793745465298,0.6873705114207852,1.5682714803810929,0.685500879741866
197,1.562380497982945,0.6873963016772263,1.5746406410050122,0.6854722236550266
198,1.556354968801954,0.68755963996802,1.5683572513183752,0.6861628353478563
199,1.5652421851419798,0.6873017374036089,1.5780630339559987,0.6858146638927575
200,1.5656229587829515,0.6870438348391977,1.5778368178147604,0.6858218279144673
