global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
57,0.45567364492416385,0.8755,0.82,0.75,0.5357142857142857,0.3989
58,0.45521498937606814,0.8751,0.79,0.7058823529411765,0.42857142857142855,0.4249
59,0.4512780146598816,0.8759,0.83,0.8666666666666667,0.4642857142857143,0.4315
60,0.4523840201854706,0.8745,0.78,0.6875,0.39285714285714285,0.466
61,0.44744411520957944,0.8753,0.8,0.7222222222222222,0.4642857142857143,0.4675
62,0.44649712347984316,0.8763,0.82,0.8571428571428571,0.42857142857142855,0.4917
63,0.44373342714309694,0.8786,0.8,0.75,0.42857142857142855,0.5092
64,0.44182485074996947,0.8779,0.79,0.7333333333333333,0.39285714285714285,0.5335
65,0.44182485074996947,0.8779,0.81,0.8461538461538461,0.39285714285714285,0.5335
66,0.4342054697751999,0.8804,0.81,0.7647058823529411,0.4642857142857143,0.5234
67,0.44016197633743287,0.8781,0.78,0.7142857142857143,0.35714285714285715,0.5886
68,0.42256461355686187,0.8827,0.82,0.7083333333333334,0.6071428571428571,0.5196
69,0.4126535820245743,0.8857,0.89,0.84,0.75,0.4573
70,0.4184471287727356,0.8836,0.82,0.75,0.5357142857142857,0.5317
71,0.4196044189453125,0.8826,0.81,0.7142857142857143,0.5357142857142857,0.5737
72,0.4162475237607956,0.8842,0.84,0.8333333333333334,0.5357142857142857,0.5801
73,0.4130510667324066,0.8846,0.76,0.5769230769230769,0.5357142857142857,0.5869
74,0.413051558303833,0.885,0.8,0.7,0.5,0.6141
75,0.40914931166172025,0.8853,0.85,0.8823529411764706,0.5357142857142857,0.6097
76,0.4078107080459595,0.8864,0.79,0.6521739130434783,0.5357142857142857,0.6324
77,0.40071354732513426,0.8884,0.85,0.76,0.6785714285714286,0.6003
78,0.39730295267105104,0.8886,0.86,0.7692307692307693,0.7142857142857143,0.5915
79,0.39267590038776395,0.8895,0.89,0.9047619047619048,0.6785714285714286,0.5628
80,0.39316643481254576,0.8904,0.91,0.9523809523809523,0.7142857142857143,0.5849
81,0.3961521882534027,0.8889,0.88,0.9444444444444444,0.6071428571428571,0.6365
82,0.3976369922876358,0.8877,0.85,0.8823529411764706,0.5357142857142857,0.6691
83,0.39493438148498533,0.888,0.84,0.8333333333333334,0.5357142857142857,0.6701
84,0.3959892732858658,0.8884,0.83,0.9230769230769231,0.42857142857142855,0.7033
85,0.3898944848537445,0.8905,0.86,0.85,0.6071428571428571,0.6794
86,0.394006125497818,0.8898,0.8,0.7222222222222222,0.4642857142857143,0.7174
87,0.39040638217926027,0.8915,0.81,0.6956521739130435,0.5714285714285714,0.7134
88,0.39134748401641845,0.8907,0.77,0.631578947368421,0.42857142857142855,0.7413
89,0.39123649287223816,0.8908,0.83,0.9230769230769231,0.42857142857142855,0.7561
90,0.3883844112634659,0.8907,0.82,0.8571428571428571,0.42857142857142855,0.7522
91,0.3838806358098984,0.8907,0.81,0.7368421052631579,0.5,0.7496
92,0.38098402080535887,0.8917,0.82,0.7083333333333334,0.6071428571428571,0.75
93,0.380527579331398,0.8928,0.81,0.7368421052631579,0.5,0.7697
94,0.380527579331398,0.8928,0.89,0.9047619047619048,0.6785714285714286,0.7697
95,0.37593496737480164,0.8941,0.89,0.9047619047619048,0.6785714285714286,0.749
96,0.37593496737480164,0.8941,0.85,0.9333333333333333,0.5,0.749
97,0.37593496737480164,0.8941,0.81,0.7368421052631579,0.5,0.749
98,0.37603546648025515,0.8937,0.83,0.7619047619047619,0.5714285714285714,0.7655
99,0.3768385693073273,0.894,0.83,0.7894736842105263,0.5357142857142857,0.7862
100,0.37894647719860075,0.8942,0.77,0.631578947368421,0.42857142857142855,0.8179
