global-update-round,test-loss,test-accuracy,detection-accuracy,detection-precision,detection-recall,attack-success-rate
45,0.4824096256017685,0.8586,0.61,0.13333333333333333,0.07142857142857142,0.1087
46,0.48045362787246704,0.8578,0.65,0.18181818181818182,0.07142857142857142,0.1059
47,0.4719342803001404,0.8619,0.61,0.13333333333333333,0.07142857142857142,0.105
48,0.4686529445409775,0.8623,0.63,0.23529411764705882,0.14285714285714285,0.1057
49,0.46662463965415957,0.8639,0.61,0.13333333333333333,0.07142857142857142,0.1062
50,0.45935281705856323,0.866,0.5,0.13333333333333333,0.14285714285714285,0.1059
51,0.45612160749435426,0.8646,0.57,0.17391304347826086,0.14285714285714285,0.1042
52,0.4536393555164337,0.8673,0.59,0.15789473684210525,0.10714285714285714,0.1055
53,0.45583105812072755,0.8646,0.64,0.2777777777777778,0.17857142857142858,0.1063
54,0.45333967819213866,0.8641,0.64,0.2777777777777778,0.17857142857142858,0.1069
55,0.45131647057533264,0.8667,0.66,0.25,0.10714285714285714,0.1063
56,0.44630169858932495,0.8662,0.71,0.4444444444444444,0.14285714285714285,0.1048
57,0.44433684258461,0.8685,0.66,0.2857142857142857,0.14285714285714285,0.1049
58,0.4421380919456482,0.8682,0.67,0.3076923076923077,0.14285714285714285,0.1057
59,0.441099046421051,0.868,0.67,0.35294117647058826,0.21428571428571427,0.108
60,0.44087368206977845,0.8702,0.55,0.2571428571428571,0.32142857142857145,0.1061
61,0.44049642515182497,0.8663,0.58,0.25,0.25,0.1076
62,0.4365048259973526,0.8679,0.61,0.21052631578947367,0.14285714285714285,0.1068
63,0.4360900014638901,0.8688,0.61,0.28,0.25,0.1067
64,0.4343999598264694,0.8695,0.63,0.30434782608695654,0.25,0.1046
65,0.432896052980423,0.8702,0.64,0.3,0.21428571428571427,0.105
66,0.4374468733549118,0.8686,0.6,0.25,0.21428571428571427,0.1065
67,0.43357718210220336,0.8703,0.56,0.2777777777777778,0.35714285714285715,0.1042
68,0.4324490233898163,0.8705,0.67,0.391304347826087,0.32142857142857145,0.1047
69,0.42816505613327027,0.8714,0.63,0.3333333333333333,0.32142857142857145,0.103
70,0.42633189277648925,0.8709,0.69,0.42105263157894735,0.2857142857142857,0.1049
71,0.4221357771873474,0.8723,0.64,0.2777777777777778,0.17857142857142858,0.105
72,0.42407726306915283,0.8735,0.57,0.10526315789473684,0.07142857142857142,0.1065
73,0.42122198724746707,0.8744,0.6,0.16666666666666666,0.10714285714285714,0.1046
74,0.42230110032558443,0.8741,0.6,0.22727272727272727,0.17857142857142858,0.1076
75,0.41920219378471374,0.8746,0.63,0.2,0.10714285714285714,0.1065
76,0.41522134618759154,0.8781,0.6,0.16666666666666666,0.10714285714285714,0.1072
77,0.4159985530853271,0.878,0.56,0.13636363636363635,0.10714285714285714,0.1076
78,0.42357722227573397,0.8736,0.59,0.19047619047619047,0.14285714285714285,0.1061
79,0.41671742577552795,0.8762,0.58,0.18181818181818182,0.14285714285714285,0.1057
80,0.41244650340080263,0.8765,0.63,0.2857142857142857,0.21428571428571427,0.1022
81,0.4138215141296387,0.8767,0.63,0.2,0.10714285714285714,0.1012
82,0.4128815514087677,0.8771,0.6,0.16666666666666666,0.10714285714285714,0.1037
83,0.41009559445381166,0.88,0.63,0.2,0.10714285714285714,0.1049
84,0.41057056789398194,0.8762,0.72,0.5,0.17857142857142858,0.105
85,0.40792937846183774,0.8804,0.68,0.35714285714285715,0.17857142857142858,0.1055
86,0.4073980846405029,0.8795,0.64,0.25,0.14285714285714285,0.1048
87,0.40884307253360747,0.8789,0.64,0.16666666666666666,0.07142857142857142,0.1051
88,0.4102621590137482,0.8791,0.61,0.21052631578947367,0.14285714285714285,0.1065
89,0.41665863859653474,0.8769,0.59,0.19047619047619047,0.14285714285714285,0.1092
90,0.414954438662529,0.8783,0.57,0.17391304347826086,0.14285714285714285,0.1073
91,0.41344377746582034,0.8791,0.59,0.19047619047619047,0.14285714285714285,0.1078
92,0.40709623136520384,0.8819,0.58,0.15,0.10714285714285714,0.1049
93,0.40899326577186584,0.8826,0.63,0.23529411764705882,0.14285714285714285,0.1067
94,0.41063263864517213,0.8805,0.69,0.36363636363636365,0.14285714285714285,0.1067
95,0.40923342764377596,0.8803,0.67,0.2222222222222222,0.07142857142857142,0.1076
96,0.40866885199546815,0.8806,0.59,0.06666666666666667,0.03571428571428571,0.108
97,0.40610060353279115,0.8811,0.6,0.125,0.07142857142857142,0.1073
98,0.40711019837856294,0.8796,0.67,0.3076923076923077,0.14285714285714285,0.107
99,0.4062506834030151,0.8809,0.66,0.25,0.10714285714285714,0.1062
100,0.40549458918571474,0.8812,0.64,0.21428571428571427,0.10714285714285714,0.106
